ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,context_dim
0.5699546625704476,0.7601747809888690366,0.37422985,0.35442765070254983,0.48201032007235756,0.4820107104695719,0.9024,0.316,0.11051990237864895,0.020228012922764177645,0.27896370905716295,0.3002736955945668,0.17672748298966565,0.1767271547518981,25
0.8673472873914739,1.0412781188783375441,0.2878556,0.28247913298799665,0.4759557556342536,0.47595632131192217,0.90033,0.324,0.0010878593310166221,0.019866372215341963209,0.3751248963510467,0.3817396938674842,0.18009349928099824,0.1800930191632519,25
0.562106501295177,1.3971868443538641991,0.38678008,0.3859291862241079,0.6030434596463231,0.6030434596506468,0.90081,0.353,0.11472006003488802,0.24638997161070036457,0.264226755386517,0.2651022523945249,0.0886649125541979,0.08866491255162301,25
0.6812014806059246,0.62391312719487068694,0.33036444,0.3523806407192943,0.471052528846182,0.47105252886624555,0.90158,0.325,0.048566691810324907,0.07709889225337986096,0.3262872206573105,0.3016199362343377,0.18535390341810165,0.1853539034008258,25
0.9040195617308943,1.0747774728906587249,0.38599584,0.35402461213127717,0.5546059146209183,0.55460591463371,0.90162,0.345,5.757896500372373e-06,0.029983510417879201404,0.26586827946404806,0.2998607088150969,0.12041877545148055,0.12041877544260278,25
0.9476014738221344,0.9503896136912253212,0.31005028,0.38237448945692526,0.49053517494074456,0.4905370271333005,0.90187,0.31,0.0020913676979445726,0.002354152912745749622,0.35025058228045075,0.2698755854744099,0.16919633830652825,0.1691948145673569,25
0.8014593861178478,0.95242614919481749514,0.30863932,0.31478943066733345,0.47022846678731967,0.4702290805846554,0.90086,0.307,0.0098804820401487,0.0026590677427821771128,0.350725336483553,0.34347871223791593,0.1854435173971038,0.185442988756505,25
0.31096391266252055,0.97117012176118611144,0.3328537,0.34954411338844743,0.48480970226255193,0.4848096260380697,0.90081,0.342,0.34791840674733343,0.0049505467342489282642,0.3225743533811999,0.3038940777416211,0.17305624771764544,0.17305631113646586,25
0.9506402734194391,1.3686163538222306801,0.32048947,0.32032460100391474,0.4518311327728736,0.45183320017068773,0.90017,0.332,0.0025472484990329415,0.21944198640934256539,0.33602952127785457,0.3362206867369293,0.2010077398665029,0.20100588608118883,25
0.8801925751672693,1.1536782359818835708,0.32358593,0.373311457399068,0.5236903280379659,0.523691505197876,0.90064,0.342,0.00041809718229017024,0.06402834886882340093,0.33299140260450844,0.27807539184162294,0.14209105519228513,0.1420901677335869,25
0.5435251663014464,0.9806129847522162546,0.35852867,0.3665708911414966,0.4578129069306325,0.4578128324527378,0.90122,0.321,0.1279455940546359,0.006303246027865644016,0.29451387569678755,0.2858496696031919,0.19660985018422678,0.19660991623228588,25
0.5187436479478141,0.7961387511059719868,0.40660846,0.37244552961291916,0.4878809069521402,0.48788063620519107,0.89933,0.342,0.14484597136839034,0.010648433848309241112,0.24277451368026354,0.27760724513507457,0.16929035616990637,0.169290578967153,25
0.9250558170531316,1.4134857335195640804,0.42311427,0.337559931717984,0.49142483172214874,0.4914254537420542,0.90272,0.34,0.000498888723430964,0.26088163453777840628,0.23002165627583704,0.3194059027805329,0.16916371544870595,0.1691632037815295,25
0.9464240000279689,1.1138842838052700479,0.43379286,0.35559038713591573,0.5090748608310189,0.5091004196252507,0.90072,0.349,0.0020888556185565837,0.045439011890213716616,0.21802095470745525,0.2971662948213464,0.1533859150346905,0.15336589573289475,25
0.6009838490387369,1.0511437899085105396,0.30135727,0.34290809337821093,0.45313955755591084,0.45313976540697526,0.90265,0.3,0.09100246663578354,0.022050405641392906153,0.36155294800816473,0.3133110020285956,0.20205963786628076,0.2020594510038761,25
0.6432097265784227,1.38921928583683707,0.36170885,0.32407260946863503,0.4796549766219895,0.4796554477469902,0.90027,0.341,0.0660799841715761,0.2390714041203529372,0.2900481126463855,0.3320034328551543,0.17691699789128432,0.17691660156699993,25
0.9060017223343249,1.1601336907375405794,0.40204147,0.39900053397036167,0.4969045756602733,0.4969063460928123,0.90342,0.337,6.665290211551774e-06,0.065901919012089582584,0.25138043531460325,0.2544389977096255,0.16525479022610806,0.16525335081297277,25
0.8735975128469063,0.92463568578730104264,0.27531177,0.3112647301040913,0.4274175954568786,0.427420421975733,0.90184,0.309,0.0007976380805926588,0.0005196432905133623612,0.3925376254241751,0.3487791494126254,0.22507661793247713,0.22507393601272355,25
0.792688278513613,0.93523222236743086544,0.40606323,0.37587408466161143,0.533264664305799,0.5332646749939622,0.90117,0.334,0.011768283896650043,0.0011602349926083071856,0.24513071484293908,0.2759357986711955,0.13535433603226274,0.1353543281677983,25
0.9621779782703775,0.9272495724643131654,0.34023112,0.31675203617600556,0.4319002787729761,0.431905538647976,0.9022,0.303,0.0035973578774018806,0.0006274810806448761309,0.3158090214293826,0.3427493183456611,0.2211818277862164,0.22117688037839042,25
