ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,num_items
0.9738870638629356,0.1031751952530740174,0.40184936,0.03591587463003127,0.4038567363697856,0.4038567363697952,0.84667,0.35,0.016184181337906216,0.5527845246856696315,0.1978654024159688,0.6573222518044229,0.1960835864468418,0.1960835864468333,40
0.8973132436604911,0.5963793571272955063,0.13153142,0.43686283214131066,0.3864424274361661,0.3864424274361734,0.84521,0.37,0.0027147479999445087,0.061916688832443417256,0.5093371193049905,0.16674740949821262,0.21046768563611262,0.2104676856361059,40
0.9867157206546973,-0.30796711574835750058,0.34108937,0.3092237337967353,0.43477174325669987,0.4347717432567094,0.84884,0.36,0.0190097143460521,1.3382027030460339478,0.25781070443195253,0.2911857147511527,0.17145252124243554,0.17145252124242763,40
0.7596844938235938,-0.19401139711631504303,0.65943575,0.4351067725347156,0.49142476242354394,0.4914247624235546,0.8486,0.44,0.007905967238606528,1.0870385253968344319,0.035783113835978264,0.17097664915965746,0.12757415033779784,0.12757415033779024,40
0.9286033554043397,0.4384783027467976102,0.09069357,0.2921720560492644,0.40418852904265384,0.4041885808136766,0.84777,0.37,0.006534031345924289,0.16751969344040712473,0.5731647198418148,0.30868907532228484,0.19676452137668296,0.1967644754473528,40
0.4566522832517655,1.2747990182691828487,0.36099786,0.36592754077567113,0.42327578669662763,0.4232757866966279,0.8477,0.41,0.15291831677400747,0.18241357140649977486,0.2368789773019424,0.23210470246705764,0.18013591283818653,0.1801359128381863,40
0.9590528699203656,0.44645873562192112116,0.54408616,0.4252432024909901,0.48393348077312015,0.4839335164850363,0.84819,0.46,0.012290575926979914,0.16138800877880990492,0.09247914655153634,0.1788839935231274,0.1326828117992823,0.13268278578268702,40
0.5222890932032545,-1.285162900844821543,0.21702611,0.3681922311636045,0.4157277546776115,0.4157277599265518,0.84803,0.39,0.10610713836076603,4.550511952214743694,0.39816590356177395,0.23024428440189007,0.1868852313107785,0.1868852267725212,40
0.1956527632859497,1.3271202548134752863,0.31309098,0.2396099161571076,0.43369112609534183,0.4336911260953421,0.84687,0.37,0.4240838893934834,0.23064030724840792197,0.2849200421356354,0.36876480942887674,0.17071678184112143,0.17071678184112118,40
0.8313467198777269,-0.05930443269289460001,0.47894248,0.4976558880975789,0.33108313688190305,0.33108314302518793,0.84572,0.3,0.00020659118147333172,0.81906922377109581124,0.1345257464899283,0.12114862599442115,0.2648511008800349,0.2648510945569132,40
0.14397736569345984,0.59300282552314032003,0.41828826,0.44275265500065,0.4617053464711862,0.46170534647118167,0.84747,0.42,0.4949018865235553,0.06475354288623652588,0.18419696535001648,0.16379612934332285,0.1488143679122057,0.1488143679122092,40
0.3253418374948724,1.2707929094934846681,0.15434156,0.42229382832764073,0.3608135538838284,0.36081355284765243,0.84594,0.33,0.27102244680371534,0.18049999470507913091,0.478308397255241,0.17947607877264612,0.23534766872130677,0.2353476697266595,40
0.014143726802574499,-0.036613897779933915477,0.4036166,0.3058834690454594,0.3195436153357892,0.31954361804717757,0.84701,0.35,0.6936662290297687,0.78079119272780317385,0.19659770078829153,0.29281792250289546,0.2782207869507333,0.2782207840904008,40
0.9262837019780878,0.26786291873294837407,0.3712112,0.3856215864326948,0.4074305179091999,0.40743051939462893,0.84726,0.43,0.006244745474321643,0.3357009777807784534,0.22662245907453857,0.21311002488093833,0.1934499733162615,0.1934499720095905,40
0.9027485292497791,0.6232281158562428258,0.2560311,0.5038317595066133,0.4085764886315691,0.40857649337581753,0.84775,0.39,0.0030248382196388078,0.050410076459462709042,0.350131261372739,0.11827975614406698,0.19287337308767732,0.19287336892058085,40
0.22711045287605816,2.103780822620246127,0.31224918,0.287229121729177,0.36849352956426984,0.3684935295642673,0.84464,0.35,0.38134274157110065,1.5854356111887906167,0.2834399813287242,0.3107068872146502,0.22671546130840362,0.22671546130840603,40
0.987224214894333,1.0819906968982810902,0.5004765,0.5926813425501285,0.4330232726573497,0.4330232726574502,0.84772,0.42,0.01946142597328423,0.054882759425206296966,0.12057806250816704,0.0650447167938329,0.17197337566870446,0.1719733756686211,40
0.3766068233508673,0.65714541942819126863,0.3488293,0.4041130444274176,0.50142398590748,0.5014239859074735,0.84875,0.42,0.22291917925633412,0.03671231529609876587,0.24992070707686287,0.19770202226085465,0.12063536006539737,0.12063536006540192,40
0.9228420165479378,1.6188710123631060434,0.4656025,0.4553003235656881,0.4315493239108184,0.4315493248208411,0.8484,0.44,0.005541613827723446,0.5936255808918295962,0.14653393570965514,0.15452735561276074,0.17376448615600784,0.1737644853973207,40
0.775384224020931,-0.915209208807372554,0.31614712,0.26351601491035975,0.38780924922942284,0.3878092515635341,0.84734,0.38,0.0051776336967499625,3.106579713467494841,0.28216587703029167,0.3408504455659485,0.21116851090377028,0.2111685087585785,40
